,Pattern,Result,ResultNum,Percentage
377,"[True, True, True, False, False, True, True, True, False, False]",[False],14,7.142857142857142
378,"[True, True, True, False, False, True, True, True, False, False, False]",[True],14,7.142857142857142
379,"[True, True, True, False, False, True, True, True, False, False, False, True]",[True],14,7.142857142857142
380,"[True, True, True, False, False, True, True, True, False, False, False, True, True]",[False],14,7.142857142857142
381,"[True, True, True, False, False, True, True, True, False, False, False, True, True, False]",[False],14,7.142857142857142
382,"[True, True, False, False, True, True]",[True],168,4.166666666666666
383,"[True, True, False, False, True, True, True]",[True],98,4.081632653061225
384,"[True, True, False, False, True, True, True, False]",[True],42,4.761904761904762
385,"[True, True, False, False, True, True, True, False, False]",[False],14,7.142857142857142
386,"[True, True, False, False, True, True, True, False, False, False]",[True],14,7.142857142857142
387,"[True, True, False, False, True, True, True, False, False, False, True]",[True],14,7.142857142857142
388,"[True, True, False, False, True, True, True, False, False, False, True, True]",[False],14,7.142857142857142
389,"[True, True, False, False, True, True, True, False, False, False, True, True, False]",[False],14,7.142857142857142
390,"[True, True, False, False, True, True, True, False, False, False, True, True, False, False]",[True],14,7.142857142857142
391,"[True, False, False, True, True, True, False]",[False],127,3.937007874015748
392,"[True, False, False, True, True, True, False, False]",[False],56,5.357142857142857
393,"[True, False, False, True, True, True, False, False, False]",[True],42,7.142857142857142
394,"[True, False, False, True, True, True, False, False, False, True]",[True],42,7.142857142857142
395,"[True, False, False, True, True, True, False, False, False, True, True]",[False],42,4.761904761904762
396,"[True, False, False, True, True, True, False, False, False, True, True, False]",[False],28,7.142857142857142
397,"[True, False, False, True, True, True, False, False, False, True, True, False, False]",[True],28,3.571428571428571
398,"[True, False, False, True, True, True, False, False, False, True, True, False, False, True]",[False],14,7.142857142857142
399,"[False, False, True, True, True, False]",[True],211,4.265402843601896
400,"[False, False, True, True, True, False, False]",[False],84,3.571428571428571
401,"[False, False, True, True, True, False, False, False]",[True],42,7.142857142857142
402,"[False, False, True, True, True, False, False, False, True]",[True],42,7.142857142857142
403,"[False, False, True, True, True, False, False, False, True, True]",[False],42,4.761904761904762
404,"[False, False, True, True, True, False, False, False, True, True, False]",[False],28,7.142857142857142
405,"[False, False, True, True, True, False, False, False, True, True, False, False]",[True],28,3.571428571428571
406,"[False, False, True, True, True, False, False, False, True, True, False, False, True]",[False],14,7.142857142857142
407,"[False, False, True, True, True, False, False, False, True, True, False, False, True, False]",[False],14,7.142857142857142
408,"[False, True, True, True, False, False, False, True, True, False, False]",[True],42,4.761904761904762
409,"[False, True, True, True, False, False, False, True, True, False, False, True]",[False],28,3.571428571428571
410,"[False, True, True, True, False, False, False, True, True, False, False, True, False]",[False],14,7.142857142857142
411,"[False, True, True, True, False, False, False, True, True, False, False, True, False, False]",[False],14,7.142857142857142
412,"[True, True, True, False, False, False, True, True, False, False]",[True],42,4.761904761904762
413,"[True, True, True, False, False, False, True, True, False, False, True]",[False],28,3.571428571428571
414,"[True, True, True, False, False, False, True, True, False, False, True, False]",[False],14,7.142857142857142
415,"[True, True, True, False, False, False, True, True, False, False, True, False, False]",[False],14,7.142857142857142
416,"[True, True, True, False, False, False, True, True, False, False, True, False, False, False]",[False],14,7.142857142857142
417,"[True, True, False, False, False, True, True, False, False]",[True],70,5.714285714285714
418,"[True, True, False, False, False, True, True, False, False, True]",[False],56,5.357142857142857
419,"[True, True, False, False, False, True, True, False, False, True, False]",[True],42,4.761904761904762
420,"[True, True, False, False, False, True, True, False, False, True, False, False]",[False],14,7.142857142857142
421,"[True, True, False, False, False, True, True, False, False, True, False, False, False]",[False],14,7.142857142857142
422,"[True, True, False, False, False, True, True, False, False, True, False, False, False, False]",[True],14,7.142857142857142
423,"[True, False, False, False, True, True, False, False]",[True],98,4.081632653061225
424,"[True, False, False, False, True, True, False, False, True]",[False],56,5.357142857142857
425,"[True, False, False, False, True, True, False, False, True, False]",[True],42,4.761904761904762
426,"[True, False, False, False, True, True, False, False, True, False, False]",[False],14,7.142857142857142
427,"[True, False, False, False, True, True, False, False, True, False, False, False]",[False],14,7.142857142857142
428,"[True, False, False, False, True, True, False, False, True, False, False, False, False]",[True],14,7.142857142857142
429,"[True, False, False, False, True, True, False, False, True, False, False, False, False, True]",[True],14,7.142857142857142
430,"[False, False, False, True, True, False, False]",[True],154,3.896103896103896
431,"[False, False, False, True, True, False, False, True]",[False],84,4.761904761904762
432,"[False, False, False, True, True, False, False, True, False]",[False],56,3.571428571428571
433,"[False, False, False, True, True, False, False, True, False, False]",[False],28,3.571428571428571
434,"[False, False, False, True, True, False, False, True, False, False, False]",[False],14,7.142857142857142
435,"[False, False, False, True, True, False, False, True, False, False, False, False]",[True],14,7.142857142857142
436,"[False, False, False, True, True, False, False, True, False, False, False, False, True]",[True],14,7.142857142857142
437,"[False, False, False, True, True, False, False, True, False, False, False, False, True, True]",[False],14,7.142857142857142
438,"[False, False, True, True, False, False]",[True],196,4.081632653061225
439,"[False, False, True, True, False, False, True]",[False],112,5.357142857142857
440,"[False, False, True, True, False, False, True, False]",[False],84,3.571428571428571
441,"[False, False, True, True, False, False, True, False, False]",[True],42,4.761904761904762
442,"[False, False, True, True, False, False, True, False, False, False]",[False],14,7.142857142857142
443,"[False, False, True, True, False, False, True, False, False, False, False]",[True],14,7.142857142857142
444,"[False, False, True, True, False, False, True, False, False, False, False, True]",[True],14,7.142857142857142
445,"[False, False, True, True, False, False, True, False, False, False, False, True, True]",[False],14,7.142857142857142
446,"[False, False, True, True, False, False, True, False, False, False, False, True, True, False]",[False],14,7.142857142857142
447,"[False, True, True, False, False]",[True],456,3.7280701754385963
448,"[False, True, True, False, False, True]",[False],231,4.761904761904762
449,"[False, True, True, False, False, True, False]",[True],146,4.794520547945205
450,"[False, True, True, False, False, True, False, False]",[True],47,6.382978723404255
451,"[False, True, True, False, False, True, False, False, False]",[False],14,7.142857142857142
452,"[False, True, True, False, False, True, False, False, False, False]",[True],14,7.142857142857142
453,"[False, True, True, False, False, True, False, False, False, False, True]",[True],14,7.142857142857142
454,"[False, True, True, False, False, True, False, False, False, False, True, True]",[False],14,7.142857142857142
455,"[False, True, True, False, False, True, False, False, False, False, True, True, False]",[False],14,7.142857142857142
456,"[False, True, True, False, False, True, False, False, False, False, True, True, False, False]",[True],14,7.142857142857142
457,"[True, True, False, False, True, False, False]",[True],89,5.617977528089887
458,"[True, True, False, False, True, False, False, False]",[False],28,3.571428571428571
459,"[True, True, False, False, True, False, False, False, False]",[True],14,7.142857142857142
460,"[True, True, False, False, True, False, False, False, False, True]",[True],14,7.142857142857142
461,"[True, True, False, False, True, False, False, False, False, True, True]",[False],14,7.142857142857142
462,"[True, True, False, False, True, False, False, False, False, True, True, False]",[False],14,7.142857142857142
